Station,Latitude,Longitude,geometry
94659099999,-31٫144167,136٫816944,POINT (136.816944 -31.144167)
94662099999,-33٫7166666,136٫5,POINT (136.5 -33.7166666)
94672099999,-34٫945,138٫530556,POINT (138.530556 -34.945)
94674099999,-34٫605278,135٫880278,POINT (135.880278 -34.605278)
94675099999,-34٫9166666,138٫6166666,POINT (138.6166666 -34.9166666)
94677099999,-35٫5166666,138٫8166666,POINT (138.8166666 -35.5166666)
94678099999,-34٫7333333,138٫9333333,POINT (138.9333333 -34.7333333)
94681099999,-34٫4833333,139,POINT (139 -34.4833333)
94682099999,-34٫4333333,140٫6,POINT (140.6 -34.4333333)
94684099999,-32٫5666666,139٫5666666,POINT (139.5666666 -32.5666666)
94691099999,-32,141٫4666666,POINT (141.4666666 -32)
94703099999,-30٫0333333,145٫95,POINT (145.95 -30.0333333)
94710099999,-31٫5333333,145٫8,POINT (145.8 -31.5333333)
94711099999,-31٫4833333,145٫8333333,POINT (145.8333333 -31.4833333)
94712099999,-34٫25,148٫25,POINT (148.25 -34.25)
94715099999,-33٫3666666,147٫9166666,POINT (147.9166666 -33.3666666)
94727099999,-32٫5666666,149٫6166666,POINT (149.6166666 -32.5666666)
94729099999,-33٫4166666,149٫65,POINT (149.65 -33.4166666)
94743099999,-33٫6166666,150٫2666666,POINT (150.2666666 -33.6166666)
94749099999,-34٫3833333,150٫9333333,POINT (150.9333333 -34.3833333)
94750099999,-34٫948889,150٫536944,POINT (150.536944 -34.948889)
94752099999,-33٫9,150٫7333333,POINT (150.7333333 -33.9)
94753099999,-33٫600556,150٫780833,POINT (150.780833 -33.600556)
94754099999,-32٫7333333,150٫2333333,POINT (150.2333333 -32.7333333)
94755099999,-34٫040278,150٫687222,POINT (150.687222 -34.040278)
94762099999,-33٫9833333,150٫9166666,POINT (150.9166666 -33.9833333)
94763099999,-33٫7166666,150٫6833333,POINT (150.6833333 -33.7166666)
94765099999,-33٫924444,150٫988333,POINT (150.988333 -33.924444)
94766099999,-33٫9,151٫1166666,POINT (151.1166666 -33.9)
94767099999,-33٫946111,151٫177222,POINT (151.177222 -33.946111)
94768099999,-33٫85,151٫2,POINT (151.2 -33.85)
94774099999,-32٫9166666,151٫7833333,POINT (151.7833333 -32.9166666)
94776099999,-32٫795,151٫834444,POINT (151.834444 -32.795)
94786099999,-31٫4333333,152٫85,POINT (152.85 -31.4333333)
94791099999,-30٫3205556,153٫1163889,POINT (153.1163889 -30.3205556)
94802099999,-34٫9414,117٫8022,POINT (117.8022 -34.9414)
94804099999,-35٫3333333,136٫1166666,POINT (136.1166666 -35.3333333)
94809099999,-35٫1166666,137٫7333333,POINT (137.7333333 -35.1166666)
94811099999,-35٫5666666,138٫2833333,POINT (138.2833333 -35.5666666)
94813099999,-36٫9666666,139٫7166666,POINT (139.7166666 -36.9666666)
94814099999,-35٫2833333,138٫9,POINT (138.9 -35.2833333)
94817099999,-37٫3,140٫8166666,POINT (140.8166666 -37.3)
94820099999,-36٫9833333,140٫7333333,POINT (140.7333333 -36.9833333)
94821099999,-37٫7333333,140٫7833333,POINT (140.7833333 -37.7333333)
94822099999,-35٫85,138٫1333333,POINT (138.1333333 -35.85)
94826099999,-38٫4333333,141٫55,POINT (141.55 -38.4333333)
94828099999,-38٫3166666,141٫4666666,POINT (141.4666666 -38.3166666)
94829099999,-37٫65,142٫0666666,POINT (142.0666666 -37.65)
94830099999,-38٫4,142٫2333333,POINT (142.2333333 -38.4)
94835099999,-37٫2333333,143٫2,POINT (143.2 -37.2333333)
94836099999,-37٫0666666,142٫7333333,POINT (142.7333333 -37.0666666)
94840099999,-38٫0666666,142٫7666666,POINT (142.7666666 -38.0666666)
94842099999,-38٫85,143٫5166666,POINT (143.5166666 -38.85)
94843099999,-35٫3833333,143٫5333333,POINT (143.5333333 -35.3833333)
94846099999,-38٫45,144٫1,POINT (144.1 -38.45)
94850099999,-39٫8833333,143٫8833333,POINT (143.8833333 -39.8833333)
94852099999,-37٫5166666,143٫7833333,POINT (143.7833333 -37.5166666)
94854099999,-38٫0333333,144٫4666666,POINT (144.4666666 -38.0333333)
94855099999,-36٫7333333,144٫3166666,POINT (144.3166666 -36.7333333)
94857099999,-38٫1666666,144٫3666666,POINT (144.3666666 -38.1666666)
94859099999,-37٫0166666,144٫5333333,POINT (144.5333333 -37.0166666)
94860099999,-37٫3833333,144٫9666666,POINT (144.9666666 -37.3833333)
94863099999,-37٫9,144٫1166666,POINT (144.1166666 -37.9)
94864099999,-37٫728056,144٫901944,POINT (144.901944 -37.728056)
94865099999,-37٫8666666,144٫75,POINT (144.75 -37.8666666)
94866099999,-37٫673333,144٫843333,POINT (144.843333 -37.673333)
94870099999,-37٫975833,145٫102222,POINT (145.102222 -37.975833)
94872099999,-37٫8666666,145٫3333333,POINT (145.3333333 -37.8666666)
94874099999,-36٫8833333,145٫1833333,POINT (145.1833333 -36.8833333)
94875099999,-36٫4333333,145٫4,POINT (145.4 -36.4333333)
94878099999,-36٫2166666,147٫5333333,POINT (147.5333333 -36.2166666)
94881099999,-37٫2166666,145٫8333333,POINT (145.8333333 -37.2166666)
94889099999,-36٫4166666,146٫3,POINT (146.3 -36.4166666)
94891099999,-38٫2166666,146٫4666666,POINT (146.4666666 -38.2166666)
94892099999,-38٫45,145٫3,POINT (145.3 -38.45)
94893099999,-39٫1166666,146٫4166666,POINT (146.4166666 -39.1166666)
94894099999,-37٫15,146٫4333333,POINT (146.4333333 -37.15)
94898099999,-38٫35,145٫1666666,POINT (145.1666666 -38.35)
94903099999,-36٫8666666,147٫2666666,POINT (147.2666666 -36.8666666)
94906099999,-36٫9666666,147٫1333333,POINT (147.1333333 -36.9666666)
94907099999,-38٫098889,147٫149444,POINT (147.149444 -38.098889)
94910099999,-35٫165278,147٫466389,POINT (147.466389 -35.165278)
94912099999,-37٫8833333,147٫5666666,POINT (147.5666666 -37.8833333)
94913099999,-37٫2166666,148٫2666666,POINT (148.2666666 -37.2166666)
94914099999,-37٫3333333,149٫0166666,POINT (149.0166666 -37.3333333)
94919099999,-36٫2333333,148٫1333333,POINT (148.1333333 -36.2333333)
94921099999,-36٫3,148٫9666666,POINT (148.9666666 -36.3)
94925099999,-35٫4166666,149٫1,POINT (149.1 -35.4166666)
94926099999,-35٫306944,149٫195,POINT (149.195 -35.306944)
94927099999,-35٫4333333,149٫7833333,POINT (149.7833333 -35.4333333)
94929099999,-37,149٫2333333,POINT (149.2333333 -37)
94930099999,-37٫7,148٫0833333,POINT (148.0833333 -37.7)
94933099999,-37٫5666666,149٫9,POINT (149.9 -37.5666666)
94935099999,-37٫6,149٫7333333,POINT (149.7333333 -37.6)
94938099999,-35٫35,150٫4833333,POINT (150.4833333 -35.35)
94939099999,-36٫25,150٫2166666,POINT (150.2166666 -36.25)
94953099999,-40٫8333333,145٫0833333,POINT (145.0833333 -40.8333333)
94954099999,-40٫6666666,144٫6833333,POINT (144.6833333 -40.6666666)
94955099999,-41٫3833333,146٫3166666,POINT (146.3166666 -41.3833333)
94956099999,-42٫15,145٫2833333,POINT (145.2833333 -42.15)
94957099999,-42٫4833333,146٫7166666,POINT (146.7166666 -42.4833333)
94960099999,-42٫45,147٫4666666,POINT (147.4666666 -42.45)
94962099999,-43٫65,146٫2666666,POINT (146.2666666 -43.65)
94964099999,-42٫7166666,146٫9,POINT (146.9 -42.7166666)
94968099999,-41٫545278,147٫214167,POINT (147.214167 -41.545278)
94969099999,-41٫4166666,147٫1166666,POINT (147.1166666 -41.4166666)
94970099999,-42٫8833333,147٫3333333,POINT (147.3333333 -42.8833333)
94974099999,-42٫2,145٫1666666,POINT (145.1666666 -42.2)
94975099999,-42٫836111,147٫510278,POINT (147.510278 -42.836111)
94977099999,-43٫2,146٫7666666,POINT (146.7666666 -43.2)
94980099999,-40٫1,148,POINT (148 -40.1)
94983099999,-41,148٫35,POINT (148.35 -41)
94987099999,-42,148٫2833333,POINT (148.2833333 -42)
94995099999,-31٫54222,159٫07861,POINT (159.07861 -31.54222)
94996099999,-29٫041625,167٫938742,POINT (167.938742 -29.041625)
94998099999,-54٫4994,158٫9369,POINT (158.9369 -54.4994)
95204099999,-17٫9,122٫3166666,POINT (122.3166666 -17.9)
95205099999,-17٫3666666,123٫6666666,POINT (123.6666666 -17.3666666)
95288099999,-15٫5,147٫1166666,POINT (147.1166666 -15.5)
95295099999,-19٫6166666,147٫3833333,POINT (147.3833333 -19.6166666)
95296099999,-19٫45,147٫4833333,POINT (147.4833333 -19.45)
95307099999,-20٫7166666,116٫7666666,POINT (116.7666666 -20.7166666)
95448099999,-27٫85,120٫7,POINT (120.7 -27.85)
95458099999,-29٫0333333,134٫7166666,POINT (134.7166666 -29.0333333)
95481099999,-28٫1,140٫2,POINT (140.2 -28.1)
95527099999,-29٫4914,149٫8458,POINT (149.8458 -29.4914)
95551099999,-27٫55,151٫9166666,POINT (151.9166666 -27.55)
95572099999,-26٫65,152٫9333333,POINT (152.9333333 -26.65)
95610099999,-32٫0166666,116٫1333333,POINT (116.1333333 -32.0166666)
95611099999,-33٫6833333,115٫4,POINT (115.4 -33.6833333)
95612099999,-31٫4666666,115٫8666666,POINT (115.8666666 -31.4666666)
95617099999,-34٫5833333,116٫35,POINT (116.35 -34.5833333)
95625099999,-31٫6166666,117٫2166666,POINT (117.2166666 -31.6166666)
95629099999,-30٫2833333,116٫6666666,POINT (116.6666666 -30.2833333)
95634099999,-31٫2333333,119٫35,POINT (119.35 -31.2333333)
95635099999,-33٫9333333,120٫1333333,POINT (120.1333333 -33.9333333)
95636099999,-33٫8833333,119٫1,POINT (119.1 -33.8833333)
95638099999,-33٫6833333,121٫8333333,POINT (121.8333333 -33.6833333)
95646099999,-30٫8333333,128٫1166666,POINT (128.1166666 -30.8333333)
95662099999,-32٫85,135٫15,POINT (135.15 -32.85)
95664099999,-33٫058889,137٫514444,POINT (137.514444 -33.058889)
95666099999,-32٫5166666,137٫7166666,POINT (137.7166666 -32.5166666)
95667099999,-33٫8166666,138٫6,POINT (138.6 -33.8166666)
95676099999,-34٫7025,138٫620833,POINT (138.620833 -34.7025)
95677099999,-34٫793333,138٫633056,POINT (138.633056 -34.793333)
95678099999,-34٫9666666,138٫7,POINT (138.7 -34.9666666)
95687099999,-34٫2,140٫6833333,POINT (140.6833333 -34.2)
95704099999,-34٫25,146٫0666666,POINT (146.0666666 -34.25)
95708099999,-33٫0666666,147٫2166666,POINT (147.2166666 -33.0666666)
95715099999,-30٫0333333,148٫1166666,POINT (148.1166666 -30.0333333)
95716099999,-34٫8166666,149٫7333333,POINT (149.7333333 -34.8166666)
95719099999,-32٫2166666,148٫5666666,POINT (148.5666666 -32.2166666)
95726099999,-33٫3833333,149٫1333333,POINT (149.1333333 -33.3833333)
95753099999,-33٫6,150٫7833333,POINT (150.7833333 -33.6)
95758099999,-32٫0333333,150٫8333333,POINT (150.8333333 -32.0333333)
95765099999,-33٫8333333,151٫0666666,POINT (151.0666666 -33.8333333)
95770099999,-33٫2666666,151٫5666666,POINT (151.5666666 -33.2666666)
95771099999,-32٫7833333,151٫3333333,POINT (151.3333333 -32.7833333)
95773099999,-30٫5333333,151٫6166666,POINT (151.6166666 -30.5333333)
95774099999,-33٫2833333,151٫2166666,POINT (151.2166666 -33.2833333)
95806099999,-35٫2833333,136٫9333333,POINT (136.9333333 -35.2833333)
95807099999,-35٫7166666,137٫5166666,POINT (137.5166666 -35.7166666)
95835099999,-36٫6666666,142٫3,POINT (142.3 -36.6666666)
95837099999,-36٫1,146٫5,POINT (146.5 -36.1)
95867099999,-37٫8666666,145٫25,POINT (145.25 -37.8666666)
95896099999,-36٫0666666,146٫95,POINT (146.95 -36.0666666)
95909099999,-36٫5,148٫2833333,POINT (148.2833333 -36.5)
95913099999,-37٫75,147٫1333333,POINT (147.1333333 -37.75)
95916099999,-35٫9333333,148٫3833333,POINT (148.3833333 -35.9333333)
95931099999,-36٫6666666,149٫8166666,POINT (149.8166666 -36.6666666)
95952099999,-41٫85,145٫5333333,POINT (145.5333333 -41.85)
95957099999,-41,145٫7333333,POINT (145.7333333 -41)
95960099999,-41٫1666666,146٫4166666,POINT (146.4166666 -41.1666666)
95961099999,-42٫9833333,145٫5,POINT (145.5 -42.9833333)
95969099999,-41٫7333333,147٫0833333,POINT (147.0833333 -41.7333333)
95972099999,-42٫6833333,147٫4166666,POINT (147.4166666 -42.6833333)
95979099999,-42٫9,147٫2333333,POINT (147.2333333 -42.9)
96001099999,5٫874131,95٫339672,POINT (95.339672 5.874131)
96009099999,5٫226681,96٫950342,POINT (96.950342 5.226681)
96011099999,5٫523522,95٫420372,POINT (95.420372 5.523522)
96015099999,4٫25,96٫1166667,POINT (96.1166667 4.25)
96033099999,3٫8,98٫7,POINT (98.7 3.8)
96035099999,3٫558056,98٫671722,POINT (98.671722 3.558056)
96073099999,1٫555944,98٫888908,POINT (98.888908 1.555944)
96075099999,1٫166381,97٫704681,POINT (97.704681 1.166381)
96087099999,1٫1166666,104٫1166666,POINT (104.1166666 1.1166666)
96091099999,0٫922683,104٫532311,POINT (104.532311 0.922683)
96109099999,0٫461169,101٫444642,POINT (101.444642 0.461169)
96145099999,3٫2,106٫25,POINT (106.25 3.2)
96163099999,-0٫874989,100٫351881,POINT (100.351881 -0.874989)
96171099999,-0٫35,102٫3333333,POINT (102.3333333 -0.35)
96179099999,-0٫479189,104٫579283,POINT (104.579283 -0.479189)
96195099999,-1٫638017,103٫644378,POINT (103.644378 -1.638017)
96207099999,-2٫7666667,101٫3666667,POINT (101.3666667 -2.7666667)
96221099999,-2٫897922,104٫701378,POINT (104.701378 -2.897922)
96237099999,-2٫17,106٫13,POINT (106.13 -2.17)
96249099999,-2٫745722,107٫754917,POINT (107.754917 -2.745722)
96253099999,-3٫8637,102٫339036,POINT (102.339036 -3.8637)
96295099999,-5٫242339,105٫178939,POINT (105.178939 -5.242339)
96315099999,4٫9442,114٫928353,POINT (114.928353 4.9442)
96413099999,1٫484697,110٫346933,POINT (110.346933 1.484697)
96421099999,2٫261603,111٫985322,POINT (111.985322 2.261603)
96441099999,3٫12385,113٫020472,POINT (113.020472 3.12385)
96449099999,4٫322014,113٫986806,POINT (113.986806 4.322014)
96465099999,5٫300683,115٫250181,POINT (115.250181 5.300683)
96471099999,5٫937208,116٫051181,POINT (116.051181 5.937208)
96481099999,4٫313369,118٫121953,POINT (118.121953 4.313369)
96491099999,5٫900897,118٫059486,POINT (118.059486 5.900897)
96509099999,3٫3333333,117٫5666666,POINT (117.5666666 3.3333333)
96525099999,2٫85,117٫3333333,POINT (117.3333333 2.85)
96529099999,2٫15,117٫4333333,POINT (117.4333333 2.15)
96535099999,1٫7666666,109٫3,POINT (109.3 1.7666666)
96557099999,-0٫35,111٫7833333,POINT (111.7833333 -0.35)
96559099999,0٫063619,111٫473428,POINT (111.473428 0.063619)
96565099999,0٫8833333,112٫9333333,POINT (112.9333333 0.8833333)
96581099999,-0٫150711,109٫403892,POINT (109.403892 -0.150711)
96595099999,-0٫95,114٫9,POINT (114.9 -0.95)
96607099999,-0٫484531,117٫157111,POINT (117.157111 -0.484531)
96615099999,-1٫816639,109٫963483,POINT (109.963483 -1.816639)
96633099999,-1٫268272,116٫894478,POINT (116.894478 -1.268272)
96645099999,-2٫705197,111٫673208,POINT (111.673208 -2.705197)
96655099999,-2٫225128,113٫942661,POINT (113.942661 -2.225128)
96685099999,-3٫442356,114٫762553,POINT (114.762553 -3.442356)
96695099999,-3٫4,116٫2166667,POINT (116.2166667 -3.4)
96737099999,-6٫1166666,106٫1333333,POINT (106.1333333 -6.1166666)
96739099999,-6٫3,106٫5666666,POINT (106.5666666 -6.3)
96741099999,-6٫1,106٫8666666,POINT (106.8666666 -6.1)
96745099999,-6٫1833333,106٫8333333,POINT (106.8333333 -6.1833333)
96749099999,-6٫125567,106٫655897,POINT (106.655897 -6.125567)
96751099999,-6٫7,106٫9333333,POINT (106.9333333 -6.7)
96791099999,-6٫75,108٫2666666,POINT (108.2666666 -6.75)
96797099999,-6٫85,109٫15,POINT (109.15 -6.85)
96805099999,-7٫7333333,109٫0166666,POINT (109.0166666 -7.7333333)
96837099999,-6٫9666666,110٫4166666,POINT (110.4166666 -6.9666666)
96839099999,-6٫9833333,110٫3833333,POINT (110.3833333 -6.9833333)
96925099999,-5٫85,112٫6333333,POINT (112.6333333 -5.85)
96933099999,-7٫2166667,112٫7166667,POINT (112.7166667 -7.2166667)
96935099999,-7٫379747,112٫786719,POINT (112.786719 -7.379747)
96937099999,-7٫2166667,113٫7166667,POINT (113.7166667 -7.2166667)
96973099999,-7٫05,113٫9666666,POINT (113.9666666 -7.05)
96987099999,-8٫2166666,114٫3833333,POINT (114.3833333 -8.2166666)
96995099999,-10٫450556,105٫690278,POINT (105.690278 -10.450556)
96996099999,-12٫188333,96٫833889,POINT (96.833889 -12.188333)
97008099999,3٫683214,125٫528019,POINT (125.528019 3.683214)
97014099999,1٫549256,124٫926419,POINT (124.926419 1.549256)
97016099999,1٫4333333,125٫1833333,POINT (125.1833333 1.4333333)
97028099999,1٫0166667,120٫8,POINT (120.8 1.0166667)
97048099999,0٫637119,122٫849858,POINT (122.849858 0.637119)
97072099999,-0٫6833333,119٫7333333,POINT (119.7333333 -0.6833333)
97086099999,-1٫038919,122٫771906,POINT (122.771906 -1.038919)
97120099999,-2٫5,119,POINT (119 -2.5)
97126099999,-2٫55,120٫3666666,POINT (120.3666666 -2.55)
97146099999,-4٫082269,122٫416792,POINT (122.416792 -4.082269)
97180099999,-5٫061853,119٫553997,POINT (119.553997 -5.061853)
97182099999,-5٫0666666,119٫55,POINT (119.55 -5.0666666)
97192099999,-5٫4666667,122٫6166667,POINT (122.6166667 -5.4666667)
97230099999,-8٫7487,115٫167211,POINT (115.167211 -8.7487)
97240099999,-8٫75,116٫2666666,POINT (116.2666666 -8.75)
97260099999,-8٫489039,117٫412119,POINT (117.412119 -8.489039)
97270099999,-8٫539647,118٫687322,POINT (118.687322 -8.539647)
97300099999,-8٫640647,122٫236889,POINT (122.236889 -8.640647)
97310099999,-8٫2666667,122٫9666667,POINT (122.9666667 -8.2666667)
97320099999,-8٫2166667,124٫5666667,POINT (124.5666667 -8.2166667)
97340099999,-9٫669217,120٫302006,POINT (120.302006 -9.669217)
97372099999,-10٫171583,123٫671136,POINT (123.671136 -10.171583)
97378099999,-10٫7333333,123٫0666667,POINT (123.0666667 -10.7333333)
97430099999,0٫831414,127٫381486,POINT (127.381486 0.831414)
97502099999,-0٫926358,131٫121194,POINT (131.121194 -0.926358)
97530099999,-0٫891833,134٫049183,POINT (134.049183 -0.891833)
97560099999,-1٫190017,136٫107997,POINT (136.107997 -1.190017)
97570099999,-1٫8666667,136٫2333333,POINT (136.2333333 -1.8666667)
97580099999,-1٫8333333,138٫7166667,POINT (138.7166667 -1.8333333)
97600099999,-2٫0833333,126,POINT (126 -2.0833333)
97630099999,-2٫8833333,132٫25,POINT (132.25 -2.8833333)
97686099999,-4٫102511,138٫957372,POINT (138.957372 -4.102511)
97690099999,-2٫576953,140٫516372,POINT (140.516372 -2.576953)
97698099999,-2٫3666666,140٫7166666,POINT (140.7166666 -2.3666666)
97700099999,-3٫25,127٫0833333,POINT (127.0833333 -3.25)
97722099999,-3٫35,128٫8833333,POINT (128.8833333 -3.35)
97748099999,-3٫8,130٫8333333,POINT (130.8333333 -3.8)
97760099999,-3٫644517,133٫695553,POINT (133.695553 -3.644517)
97780099999,-3٫9166667,136٫3666667,POINT (136.3666667 -3.9166667)
97790099999,-4٫5333333,129٫9,POINT (129.9 -4.5333333)
97796099999,-4٫7166667,136٫4333333,POINT (136.4333333 -4.7166667)
97810099999,-5٫6833333,132٫75,POINT (132.75 -5.6833333)
97876099999,-6٫1,140٫3,POINT (140.3 -6.1)
97900099999,-7٫9833333,131٫3,POINT (131.3 -7.9833333)
97980099999,-8٫520294,140٫418453,POINT (140.418453 -8.520294)
98132099999,20٫8,121٫85,POINT (121.85 20.8)
98222099999,17٫555331,120٫355797,POINT (120.355797 17.555331)
98223099999,18٫178092,120٫531522,POINT (120.531522 18.178092)
98232099999,18٫3666666,121٫6333333,POINT (121.6333333 18.3666666)
98233099999,17٫638311,121٫730614,POINT (121.730614 17.638311)
98324099999,15٫3333333,119٫9666667,POINT (119.9666667 15.3333333)
98325099999,16٫0833333,120٫35,POINT (120.35 16.0833333)
98328099999,16٫375103,120٫619636,POINT (120.619636 16.375103)
98334099999,15٫75,121٫6333333,POINT (121.6333333 15.75)
98336099999,16٫2666666,122٫1333333,POINT (122.1333333 16.2666666)
98425099999,14٫5833333,120٫9833333,POINT (120.9833333 14.5833333)
98427099999,14٫0166666,121٫6,POINT (121.6 14.0166666)
98428099999,14٫495364,120٫904075,POINT (120.904075 14.495364)
98429099999,14٫508647,121٫019581,POINT (121.019581 14.508647)
98430099999,14٫65,121٫05,POINT (121.05 14.65)
98431099999,13٫4166667,121٫1833333,POINT (121.1833333 13.4166667)
98432099999,14٫0833333,121٫05,POINT (121.05 14.0833333)
98434099999,14٫75,121٫65,POINT (121.65 14.75)
98435099999,14٫1,122٫0166666,POINT (122.0166666 14.1)
98440099999,14٫129167,122٫980181,POINT (122.980181 14.129167)
98444099999,13٫157064,123٫746247,POINT (123.746247 13.157064)
98446099999,13٫576439,124٫205672,POINT (124.205672 13.576439)
98531099999,12٫361517,121٫046639,POINT (121.046639 12.361517)
98536099999,12٫5833333,122٫2833333,POINT (122.2833333 12.5833333)
98538099999,11٫597669,122٫751669,POINT (122.751669 11.597669)
98543099999,12٫369367,123٫629236,POINT (123.629236 12.369367)
98546099999,12٫502417,124٫635778,POINT (124.635778 12.502417)
98548099999,11٫7833333,124٫8833333,POINT (124.8833333 11.7833333)
98550099999,11٫227628,125٫027758,POINT (125.027758 11.227628)
98558099999,11٫035544,125٫741594,POINT (125.741594 11.035544)
98618099999,9٫742119,118٫758731,POINT (118.758731 9.742119)
98630099999,10٫85,121,POINT (121 10.85)
98642099999,9٫333714,123٫300472,POINT (123.300472 9.333714)
98644099999,9٫664081,123٫853247,POINT (123.853247 9.664081)
